ID,Style,Category,Title,Year,Image URL,Is painting,Face/body,Ave. art rating,ImageOnly: agreeableness,ImageOnly: anger,ImageOnly: anticipation,ImageOnly: arrogance,ImageOnly: disagreeableness,ImageOnly: disgust,ImageOnly: fear,ImageOnly: gratitude,ImageOnly: happiness,ImageOnly: humility,ImageOnly: love,ImageOnly: optimism,ImageOnly: pessimism,ImageOnly: regret,ImageOnly: sadness,ImageOnly: shame,ImageOnly: shyness,ImageOnly: surprise,ImageOnly: trust,ImageOnly: neutral
577287f4edc2cb388008c499,Modern Art,Lyrical Abstraction,Polynesie en bleu,1953,https://use2-uploads4.wikiart.org/images/marcelle-loubchansky/polynesie-en-bleu-1953.jpg,yes,none,-0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57727e15edc2cb3880e9b893,Modern Art,Magic Realism,The Wave,1990,https://use2-uploads5.wikiart.org/images/eyvind-earle/the-wave-1990.jpg,yes,none,1.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57726f0bedc2cb3880b94407,Post Renaissance Art,Rococo,Girl with a Dog,1770,https://use2-uploads7.wikiart.org/images/jean-honore-fragonard/girl-with-a-dog.jpg,yes,face,1.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
59c4b298edc2c9a67c79b7fa,Modern Art,Magic Realism,Atocha,1964,https://use2-uploads5.wikiart.org/00150/images/antonio-lopez/atocha-1964.jpg,yes,face,1.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57727d70edc2cb3880e7c519,Post Renaissance Art,Baroque,Mountain valley,,https://use2-uploads2.wikiart.org/images/hercules-seghers/mountain-valley.jpg,yes,body,2.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577283fdedc2cb3880fc7f1b,Modern Art,Abstract Expressionism,Yellow Triptych,1959,https://use2-uploads2.wikiart.org/images/terry-frost/yellow-triptych-1959.jpg,yes,none,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287e7edc2cb388008ac2f,Modern Art,Color Field Painting,"Microchromie, gris puissance [6]",1977,https://use2-uploads0.wikiart.org/images/fernand-leduc/microchromie-gris-puissance-6-1977.jpg,yes,none,-0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728323edc2cb3880f9fad1,Modern Art,Expressionism,Pont St. Michel,1908,https://use2-uploads3.wikiart.org/images/lajos-tihanyi/pont-st-michel-1908.jpg,yes,body,1.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57727fededc2cb3880ef6b57,Contemporary Art,Minimalism,Number 27,1964,https://use2-uploads0.wikiart.org/images/john-mclaughlin/number-27-1964.jpg,yes,none,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284abedc2cb3880fe87e1,Modern Art,Surrealism,Painted from Nature,1937,https://use2-uploads0.wikiart.org/images/victor-brauner/painted-from-nature-1937.jpg,yes,face,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727ffeedc2cb3880efda29,Modern Art,Expressionism,The Eastern Railway Station at Night,1902,https://use2-uploads1.wikiart.org/images/tivadar-kosztka-csontvary/the-eastern-railway-station-at-night-1902.jpg,yes,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772883dedc2cb388009e29b,Modern Art,Surrealism,Untitled,1939,https://use2-uploads7.wikiart.org/images/serge-brignoni/untitled-1939.jpg,yes,none,-0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577286baedc2cb388004fb15,Modern Art,Pop Art,Blind Sea Turtle Cup,1968,https://use2-uploads0.wikiart.org/images/kenneth-price/blind-sea-turtle-cup-1968.jpg,no,none,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577283d1edc2cb3880fbe38c,Modern Art,"Abstract Art,Surrealism","Modality Series, Spring Awakening 854A",1937,https://use2-uploads0.wikiart.org/images/jock-macdonald/modality-series-spring-awakening-854a-1937.jpg,yes,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f3aedc2cb3880ed6f12,Modern Art,Color Field Painting,Untitled (Bright Ring #1) (SFP68-55),1968,https://use2-uploads0.wikiart.org/images/sam-francis/untitled-bright-ring-1-sfp68-55-1968.jpg,yes,none,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727cb9edc2cb3880e560b7,Renaissance Art,Northern Renaissance,Christ Carrying The Cross,1553,https://use2-uploads3.wikiart.org/images/jan-van-hemessen/christ-carrying-the-cross.jpg,yes,face,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57728393edc2cb3880fb3188,Modern Art,Post-Impressionism,Unloading Sand,1902,https://use2-uploads4.wikiart.org/images/albert-marquet/unloading-sand-1902.jpg,yes,none,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283a1edc2cb3880fb4737,Modern Art,Impressionism,The Connoisseur,1887,https://use2-uploads6.wikiart.org/images/henry-herbert-la-thangue/the-connoisseur-1887.jpg,yes,face,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57728469edc2cb3880fdd217,Modern Art,Lyrical Abstraction,Rose de la Montagne,1991,https://use2-uploads8.wikiart.org/images/olivier-debre/rose-de-la-montagne-1991.jpg,yes,none,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727da5edc2cb3880e86898,Modern Art,Magic Realism,The Vermonter,,https://use2-uploads1.wikiart.org/images/ivan-albright/noname-9.jpg,yes,face,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57727fa3edc2cb3880eeabc4,Contemporary Art,Minimalism,Classico 5,1968,https://use2-uploads7.wikiart.org/images/robert-ryman/classico-5-1968.jpg,yes,none,-0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577283e1edc2cb3880fbfdbe,Modern Art,Pop Art,Eros Crom&#225;tico,1964,https://use2-uploads3.wikiart.org/images/jorge-martins/eros-crom-tico-1964.jpg,yes,body,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772878bedc2cb3880077017,Modern Art,Color Field Painting,Summer Red,1972,https://use2-uploads8.wikiart.org/images/warren-rohrer/summer-red-1972.jpg,yes,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f3bedc2cb3880ed7008,Modern Art,Lyrical Abstraction,Lollipop (SF88-250),1988,https://use2-uploads4.wikiart.org/images/sam-francis/lollipop-sf88-250-1988.jpg,yes,none,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772838fedc2cb3880fb2c20,Modern Art,Expressionism,The Ice Hole,1908,https://use2-uploads3.wikiart.org/images/marsden-hartley/the-ice-hole-1908.jpg,yes,none,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577276f1edc2cb3880d32623,Modern Art,Impressionism,Boats,1885,https://use2-uploads3.wikiart.org/images/alfred-sisley/boats-1885.jpg,yes,body,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727681edc2cb3880d1d444,Modern Art,"Color Field Painting,Lyrical Abstraction",Phenomena Tibetan Flange,1973,https://use2-uploads6.wikiart.org/images/paul-jenkins/tibetan-flange.jpg,yes,none,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577278bbedc2cb3880d8c4f4,Renaissance Art,Early Renaissance,"Piero, Eldest Son of Lorenzo the Magnificent, Called Piero the Unfortunate",,https://use2-uploads0.wikiart.org/images/domenico-ghirlandaio/piero-eldest-son-of-lorenzo-the-magnificent-called-piero-the-unfortunate.jpg,yes,face,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57727f7cedc2cb3880ee13cc,Modern Art,Color Field Painting,Gran Cairo,1962,https://use2-uploads7.wikiart.org/images/frank-stella/gran-cairo-1962.jpg,yes,none,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727016edc2cb3880bceb88,Post Renaissance Art,Baroque,The Defence of Cadiz against the English,1634,https://use2-uploads7.wikiart.org/images/francisco-zurbaran/the-defence-of-cadiz-against-the-english-1634.jpg,yes,face,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58666b64edc2cd757c151ce3,Renaissance Art,High Renaissance,Portrait of a Noble Lady,,https://use2-uploads0.wikiart.org/00112/images/bartolomeo-veneto/portrait-of-a-noble-lady.jpg,yes,face,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577287caedc2cb38800826ff,Modern Art,Neo-Expressionism,Figures in Sunlight,1960,https://use2-uploads6.wikiart.org/images/paul-wonner/figures-in-sunlight-1960.jpg,yes,face,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
577288ddedc2cb38800bde5d,Contemporary Art,Minimalism,Untitled,1958,https://use2-uploads6.wikiart.org/images/herbert-zangs/untitled-1958.jpg,yes,none,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577280f0edc2cb3880f2feae,Modern Art,Lyrical Abstraction,Au matin,1981,https://use2-uploads8.wikiart.org/images/pierre-tal-coat/au-matin-1981.jpg,yes,none,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727800edc2cb3880d64d2d,Renaissance Art,Northern Renaissance,Penitent&#160;St.&#160;Jerome,1507,https://use2-uploads3.wikiart.org/images/albrecht-altdorfer/penitent-st-jerome-1507.jpg,yes,face,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57727e57edc2cb3880ea75ca,Post Renaissance Art,Rococo,"The Indians Delivering up the English Captives to Colonel Bouquet near his camp at the folks of Muskingum, North America in November 1764",1769,https://use2-uploads7.wikiart.org/images/benjamin-west/the-indians-delivering-up-the-english-captives-to-colonel-bouquet-near-his-camp-at-the-folks-of.jpg,yes,face,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57728496edc2cb3880fe6a9c,Modern Art,Abstract Art,New Harmony,1936,https://use2-uploads5.wikiart.org/images/paul-klee/new-harmony-1936.jpg,yes,none,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283ccedc2cb3880fbdb8e,Modern Art,Abstract Expressionism,1 August 1948,1948,https://use2-uploads2.wikiart.org/images/frank-lobdell/1-august-1948-1948.jpg,yes,none,-0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f1aedc2cb3880eced71,Modern Art,Color Field Painting,Untitled,1951,https://use2-uploads7.wikiart.org/images/clyfford-still/untitled-1951.jpg,yes,none,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57727a6eedc2cb3880de788b,Modern Art,Cubism,Two Nude Female Figures with a Cloth,1921,https://use2-uploads8.wikiart.org/images/olexandr-archipenko/two-nude-female-figures-with-a-cloth.jpg,yes,face,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5899c27eedc2c97aacea06a3,Post Renaissance Art,Neoclassicism,Carlos III,1761,https://use2-uploads2.wikiart.org/00118/images/anton-raphael-mengs/carlos-iii-1761.jpg,yes,face,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57728712edc2cb3880062752,Contemporary Art,Minimalism,Message (Mensaje),1967,https://use2-uploads6.wikiart.org/images/mathias-goeritz/message-mensaje-1967.jpg,yes,none,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284a6edc2cb3880fe7f65,Modern Art,Color Field Painting,Untitled,1952,https://use2-uploads6.wikiart.org/images/john-ferren/untitled-1952-1.jpg,yes,none,-0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728329edc2cb3880fa0441,Modern Art,Abstract Art,Ile de France,1935,https://use2-uploads0.wikiart.org/images/jean-helion/ile-de-france-1935.jpg,yes,none,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577279a7edc2cb3880dbeb14,Modern Art,Cubism,Portrait of a Philosopher,1915,https://use2-uploads0.wikiart.org/images/lyubov-popova/portrait-of-a-philosopher.jpg,yes,face,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728501edc2cb3880ffb43e,Modern Art,Art Informel,Untitled,1943,https://use2-uploads1.wikiart.org/images/jean-michel-atlan/untitled-1943.jpg,yes,none,-0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728047edc2cb3880f0a2e2,Modern Art,Lyrical Abstraction,Coney Island Beauty,1974,https://use2-uploads7.wikiart.org/images/norman-bluhm/coney-island-beauty-1974.jpg,yes,none,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726f8eedc2cb3880bb1b69,Post Renaissance Art,Realism,The Republic,1848,https://use2-uploads2.wikiart.org/images/honore-daumier/the-republic-1848.jpg,yes,face,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
57727d69edc2cb3880e7bc70,Post Renaissance Art,Rococo,Portrait of Catherine II of Russia,1780,https://use2-uploads1.wikiart.org/images/fyodor-rokotov/portrait-of-catherine-ii-of-russia.jpg,yes,face,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57728497edc2cb3880fe6c41,Modern Art,Lyrical Abstraction,Untitled 033,1970,https://use2-uploads4.wikiart.org/images/edward-avedisian/untitled-033-1970.jpg,yes,none,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728014edc2cb3880effdb3,Modern Art,Lyrical Abstraction,"Chemin de fer au bord de la mer, soleil couchant",1955,https://use2-uploads3.wikiart.org/images/nicolas-de-sta-l/chemin-de-fer-au-bord-de-la-mer-soleil-couchant-1955.jpg,yes,none,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772779bedc2cb3880d4fdcf,Renaissance Art,Early Renaissance,Lorenzo de Medici,1480,https://use2-uploads5.wikiart.org/images/andrea-del-verrocchio/lorenzo-de-medici-1480.jpg,no,face,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58cf89cbedc2c97b40318aa4,Modern Art,Cubism,Natalia Goncharova,1915,https://use2-uploads8.wikiart.org/00124/images/mikhail-larionov/natalia-goncharova-1915.jpg,yes,face,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577289d6edc2cb38800f1756,Post Renaissance Art,Romanticism,Carthage. Aeneas and Achates,1825,https://use2-uploads3.wikiart.org/images/david-cox/carthage-aeneas-and-achates-1825.jpg,yes,body,2.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57728639edc2cb3880038e56,Modern Art,Pop Art,Kiss Me I&#39;m Italian,1972,https://use2-uploads5.wikiart.org/images/enrico-baj/kiss-me-i-m-italian-1972.jpg,yes,face,1.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57727d05edc2cb3880e67c60,Modern Art,Abstract Art,Athens,1954,https://use2-uploads0.wikiart.org/images/alekos-kontopoulos/athens-1954.jpg,yes,none,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f4aedc2cb3880ed8966,Contemporary Art,Minimalism,Untitled,1963,https://use2-uploads0.wikiart.org/images/mira-schendel/untitled-1963(1).jpg,yes,none,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772850aedc2cb3880ffc307,Post Renaissance Art,Rococo,"El paseo de las Delicias, en Madrid",1785,https://use2-uploads7.wikiart.org/images/francisco-bayeu-y-subias/el-paseo-de-las-delicias-en-madrid-1785.jpg,yes,face,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57728143edc2cb3880f3d271,Post Renaissance Art,Neoclassicism,Contemplation,1922,https://use2-uploads0.wikiart.org/images/john-william-godward/contemplation-1922.jpg,yes,face,2.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57727fbfedc2cb3880eed694,Modern Art,Surrealism,The Doll (Second Series),,https://use2-uploads1.wikiart.org/images/hans-bellmer/the-doll-second-series-1938.jpg,yes,face,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726e1bedc2cb3880b5f917,Post Renaissance Art,Rococo,The Dancing Lesson,,https://use2-uploads1.wikiart.org/images/pietro-falca/the-dancing-lesson.jpg,yes,face,2.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57726e20edc2cb3880b60185,Modern Art,Expressionism,Death in the sickroom,1893,https://use2-uploads0.wikiart.org/images/edvard-munch/death-in-the-sickroom-1893.jpg,yes,face,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57727aa9edc2cb3880df2c39,Modern Art,Impressionism,Bathers (Summer Scene),1869,https://use2-uploads3.wikiart.org/images/frederic-bazille/bathers-summer-scene-1869.jpg,yes,face,1.9,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
57728467edc2cb3880fdced5,Renaissance Art,High Renaissance,Portrait of a Boy,1500,https://use2-uploads5.wikiart.org/images/pinturicchio/portrait-of-a-boy-1500.jpg,yes,face,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728952edc2cb38800d46d8,Modern Art,Expressionism,Female Figure in Flenite,1913,https://use2-uploads4.wikiart.org/images/jacob-epstein/female-figure-in-flenite-1913.jpg,no,body,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577278beedc2cb3880d8c9e6,Modern Art,Impressionism,White Shoes,,https://use2-uploads8.wikiart.org/images/eva-gonzales/white-shoes-1880.jpg,yes,none,1.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57728503edc2cb3880ffb886,Modern Art,Art Informel,Untitled,1961,https://use2-uploads5.wikiart.org/images/greta-freist/untitled-1961.jpg,yes,none,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728360edc2cb3880fa9b6c,Modern Art,Color Field Painting,Amarillo,1971,https://use2-uploads7.wikiart.org/images/carmen-herrera/amarillo-1971.jpg,yes,none,-0.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726f84edc2cb3880bb11bd,Modern Art,Impressionism,"Don Quixote, Sancho Pansa and the Dead Mule",1867,https://use2-uploads5.wikiart.org/images/honore-daumier/don-quixote-sancho-pansa-and-the-dead-mule-1867.jpg,yes,face,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57728649edc2cb388003a757,Post Renaissance Art,"Neoclassicism,Romanticism","Malvine, Dying in the Arms of Fingal",,https://use2-uploads0.wikiart.org/images/anne-louis-girodet/malvine-dying-in-the-arms-of-fingal(1).jpg,yes,face,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
57726ea9edc2cb3880b7ee15,Modern Art,Post-Impressionism,Self Portrait with Sister,1898,https://use2-uploads5.wikiart.org/images/victor-borisov-musatov/self-portrait-with-sister-1898.jpg,yes,face,1.7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
577278b0edc2cb3880d8b4da,Post Renaissance Art,Romanticism,Portrait of Constance Mayer,1804,https://use2-uploads5.wikiart.org/images/pierre-paul-prud-hon/portrait-of-constance-mayer-1804.jpg,yes,face,2.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57727025edc2cb3880bd015a,Renaissance Art,High Renaissance,Marriage of the Virgin,,https://use2-uploads4.wikiart.org/images/pietro-perugino/marriage-of-the-virgin-1504.jpg,yes,face,1.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577285c7edc2cb3880023ae9,Modern Art,Magic Realism,Le poisson choa,2000,https://use2-uploads4.wikiart.org/images/nicolae-maniu/le-poisson-choa-2000.jpg,yes,body,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726f78edc2cb3880baa755,Renaissance Art,Northern Renaissance,The Seven Deadly Sins and the Four Last Things,1485,https://use2-uploads2.wikiart.org/images/hieronymus-bosch/the-seven-deadly-sins-and-the-four-last-things-1485.jpg,yes,face,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fe9edc2cb3880ef656e,Modern Art,Color Field Painting,Crux,1969,https://use2-uploads4.wikiart.org/images/dan-christensen/crux-1969.jpg,yes,none,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727e17edc2cb3880e9ba8b,Modern Art,Magic Realism,Moon Bath,1988,https://use2-uploads6.wikiart.org/images/eyvind-earle/moon-bath-1988.jpg,yes,body,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
577287e4edc2cb388008a853,Modern Art,Neo-Expressionism,Canoe / Woman,1988,https://use2-uploads3.wikiart.org/images/landon-mackenzie/canoe-woman-1988.jpg,yes,body,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727d40edc2cb3880e72749,Modern Art,Impressionism,In a Garden,1890,https://use2-uploads0.wikiart.org/images/edmund-charles-tarbell/in-a-garden-1890.jpg,yes,face,2.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577284b0edc2cb3880fe8feb,Modern Art,Pop Art,Persiana,1963,https://use2-uploads3.wikiart.org/images/tano-festa/persiana-1963.jpg,yes,none,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772841aedc2cb3880fcac6f,Modern Art,"Cubism,Expressionism",Orfeu nos Infernos,1904,https://use2-uploads8.wikiart.org/images/guilherme-de-santa-rita/orfeu-nos-infernos-1904.jpg,yes,face,-0.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57727cf9edc2cb3880e6140e,Post Renaissance Art,Baroque,Family Portrait,1631,https://use2-uploads1.wikiart.org/images/cornelis-de-vos/family-portrait.jpg,yes,face,2.18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
57727756edc2cb3880d45f1d,Post Renaissance Art,Romanticism,Boy with a Dead Goldfinch,1829,https://use2-uploads7.wikiart.org/images/vasily-tropinin/boy-with-a-dead-goldfinch-1829.jpg,yes,face,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
577286abedc2cb388004e59c,Modern Art,Impressionism,Brakkebroen landing stage on Saltholm,1881,https://use2-uploads3.wikiart.org/images/theodor-philipsen/brakkebroen-landing-stage-on-saltholm-1881.jpg,yes,body,1.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
577288c5edc2cb38800b61b9,Modern Art,Cubism,Composition avec 7 tubes,1925,https://use2-uploads5.wikiart.org/images/gustave-buchet/composition-avec-7-tubes-1925.jpg,yes,none,-0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577282c7edc2cb3880f8be24,Modern Art,Post-Impressionism,Boats at Saint Tropez,1913,https://use2-uploads3.wikiart.org/images/nicolae-darascu/boats-at-saint-tropez-1913.jpg,yes,none,1.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
577284f5edc2cb3880ffa088,Modern Art,Pop Art,Guevara Vivo ou Morto,1967,https://use2-uploads1.wikiart.org/images/claudio-tozzi/guevara-vivo-ou-morto-1967.jpg,yes,face,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772867dedc2cb38800449ac,Post Renaissance Art,Realism,Portrait of Paul Johann Ludwig von Heyse,1853,https://use2-uploads5.wikiart.org/images/adolph-menzel/portrait-of-paul-johann-ludwig-von-heyse-1853(1).jpg,yes,face,1.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57726f4cedc2cb3880ba07ed,Post Renaissance Art,Romanticism,Nude Maja,1800,https://use2-uploads8.wikiart.org/images/francisco-goya/nude-maja-1800.jpg,yes,face,1.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5772857aedc2cb38800119ae,Modern Art,Impressionism,Summer Day on Skagen&#39;s Southern Beach,1884,https://use2-uploads6.wikiart.org/images/peder-severin-kroyer/summer-day-on-skagen-s-southern-beach-1884.jpg,yes,face,2.31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577287cbedc2cb388008291f,Modern Art,Neo-Expressionism,View of L.A. from Beverly Hills,1965,https://use2-uploads8.wikiart.org/images/paul-wonner/view-of-l-a-from-beverly-hills-1965.jpg,yes,none,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284cfedc2cb3880ff12b5,Modern Art,Abstract Art,Incantation,1935,https://use2-uploads3.wikiart.org/images/alberto-magnelli/incantation-1935.jpg,yes,none,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284e2edc2cb3880ff2f9e,Modern Art,Neo-Expressionism,Standing Female Figure,1990,https://use2-uploads0.wikiart.org/images/manuel-neri/standing-female-figure-1990.jpg,no,body,0.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728508edc2cb3880ffbf83,Modern Art,Post-Impressionism,Femmes de Plougastel au Pardon de Sainte-Anne-La-Palud,1903,https://use2-uploads8.wikiart.org/images/charles-cottet/femmes-de-plougastel-au-pardon-de-sainte-anne-la-palud-1903.jpg,yes,face,1.33,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5772848cedc2cb3880fe5b4f,Post Renaissance Art,Baroque,Fantastic mountain landscape,1598,https://use2-uploads4.wikiart.org/images/paul-bril/fantastic-mountain-landscape-1598.jpg,yes,face,1.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727023edc2cb3880bcfe9a,Renaissance Art,Early Renaissance,Birth of the Virgin,,https://use2-uploads1.wikiart.org/images/pietro-perugino/birth-of-the-virgin-1473.jpg,yes,face,1.9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57728a66edc2cb388010f72d,Post Renaissance Art,Romanticism,View in Tabley Park,1818,https://use2-uploads5.wikiart.org/images/james-ward/view-in-tabley-park-1818.jpg,yes,face,1.6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57727e01edc2cb3880e99cc7,Post Renaissance Art,Baroque,Officers And Sergeants Of The St. Hadrian Civic Guard,1639,https://use2-uploads2.wikiart.org/images/frans-hals/officers-and-sergeants-of-the-st-hadrian-civic-guard-1639.jpg,yes,face,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
